Date,Time,PM2.5 particulate matter (Hourly measured),Status
18/1/2024,12:00:00,4.363,V ugm-3 (Ref.eq)
18/1/2024,13:00:00,4.976,V ugm-3 (Ref.eq)
18/1/2024,14:00:00,4.505,V ugm-3 (Ref.eq)
18/1/2024,15:00:00,4.175,V ugm-3 (Ref.eq)
18/1/2024,16:00:00,6.226,V ugm-3 (Ref.eq)
18/1/2024,17:00:00,10.165,V ugm-3 (Ref.eq)
18/1/2024,18:00:00,5.259,V ugm-3 (Ref.eq)
18/1/2024,19:00:00,4.835,V ugm-3 (Ref.eq)
18/1/2024,20:00:00,5.802,V ugm-3 (Ref.eq)
18/1/2024,21:00:00,5.896,V ugm-3 (Ref.eq)
18/1/2024,22:00:00,5.283,V ugm-3 (Ref.eq)
18/1/2024,23:00:00,5.66,V ugm-3 (Ref.eq)
18/1/2024,24:00:00,5.778,V ugm-3 (Ref.eq)
19/1/2024,1:00:00,5.189,V ugm-3 (Ref.eq)
19/1/2024,2:00:00,3.491,V ugm-3 (Ref.eq)
19/1/2024,3:00:00,3.585,V ugm-3 (Ref.eq)
19/1/2024,4:00:00,3.019,V ugm-3 (Ref.eq)
19/1/2024,5:00:00,3.443,V ugm-3 (Ref.eq)
19/1/2024,6:00:00,5.094,V ugm-3 (Ref.eq)
19/1/2024,7:00:00,5.165,V ugm-3 (Ref.eq)
19/1/2024,8:00:00,3.349,V ugm-3 (Ref.eq)
19/1/2024,9:00:00,2.925,V ugm-3 (Ref.eq)
19/1/2024,10:00:00,2.783,V ugm-3 (Ref.eq)
19/1/2024,11:00:00,2.642,V ugm-3 (Ref.eq)
19/1/2024,12:00:00,2.925,V ugm-3 (Ref.eq)
19/1/2024,13:00:00,2.83,V ugm-3 (Ref.eq)
19/1/2024,14:00:00,3.042,V ugm-3 (Ref.eq)
19/1/2024,15:00:00,2.972,V ugm-3 (Ref.eq)
19/1/2024,16:00:00,3.255,V ugm-3 (Ref.eq)
19/1/2024,17:00:00,4.835,V ugm-3 (Ref.eq)
19/1/2024,18:00:00,6.109,V ugm-3 (Ref.eq)
19/1/2024,19:00:00,5.566,V ugm-3 (Ref.eq)
19/1/2024,20:00:00,5.472,V ugm-3 (Ref.eq)
19/1/2024,21:00:00,4.811,V ugm-3 (Ref.eq)
19/1/2024,22:00:00,4.835,V ugm-3 (Ref.eq)
19/1/2024,23:00:00,6.014,V ugm-3 (Ref.eq)
19/1/2024,24:00:00,5.566,V ugm-3 (Ref.eq)
20/1/2024,1:00:00,5,V ugm-3 (Ref.eq)
20/1/2024,2:00:00,5.259,V ugm-3 (Ref.eq)
20/1/2024,3:00:00,4.811,V ugm-3 (Ref.eq)
20/1/2024,4:00:00,5.165,V ugm-3 (Ref.eq)
20/1/2024,5:00:00,4.41,V ugm-3 (Ref.eq)
20/1/2024,6:00:00,3.726,V ugm-3 (Ref.eq)
20/1/2024,7:00:00,3.042,V ugm-3 (Ref.eq)
20/1/2024,8:00:00,2.877,V ugm-3 (Ref.eq)
20/1/2024,9:00:00,2.925,V ugm-3 (Ref.eq)
20/1/2024,10:00:00,2.854,V ugm-3 (Ref.eq)
20/1/2024,11:00:00,3.208,V ugm-3 (Ref.eq)
20/1/2024,12:00:00,3.703,V ugm-3 (Ref.eq)
20/1/2024,13:00:00,4.198,V ugm-3 (Ref.eq)
20/1/2024,14:00:00,5.259,V ugm-3 (Ref.eq)
20/1/2024,15:00:00,5.873,V ugm-3 (Ref.eq)
20/1/2024,16:00:00,6.439,V ugm-3 (Ref.eq)
20/1/2024,17:00:00,7.146,V ugm-3 (Ref.eq)
20/1/2024,18:00:00,7.288,V ugm-3 (Ref.eq)
20/1/2024,19:00:00,8.184,V ugm-3 (Ref.eq)
20/1/2024,20:00:00,9.41,V ugm-3 (Ref.eq)
20/1/2024,21:00:00,10.047,V ugm-3 (Ref.eq)
20/1/2024,22:00:00,8.467,V ugm-3 (Ref.eq)
20/1/2024,23:00:00,5.873,V ugm-3 (Ref.eq)
20/1/2024,24:00:00,5.731,V ugm-3 (Ref.eq)
21/1/2024,1:00:00,6.486,V ugm-3 (Ref.eq)
21/1/2024,2:00:00,6.58,V ugm-3 (Ref.eq)
21/1/2024,3:00:00,5.542,V ugm-3 (Ref.eq)
21/1/2024,4:00:00,3.184,V ugm-3 (Ref.eq)
21/1/2024,5:00:00,1.509,V ugm-3 (Ref.eq)
21/1/2024,6:00:00,1.533,V ugm-3 (Ref.eq)
21/1/2024,7:00:00,1.981,V ugm-3 (Ref.eq)
21/1/2024,8:00:00,2.571,V ugm-3 (Ref.eq)
21/1/2024,9:00:00,3.42,V ugm-3 (Ref.eq)
21/1/2024,10:00:00,4.552,V ugm-3 (Ref.eq)
21/1/2024,11:00:00,5.472,V ugm-3 (Ref.eq)
21/1/2024,12:00:00,6.439,V ugm-3 (Ref.eq)
21/1/2024,13:00:00,6.486,V ugm-3 (Ref.eq)
21/1/2024,14:00:00,7.382,V ugm-3 (Ref.eq)
21/1/2024,15:00:00,6.84,V ugm-3 (Ref.eq)
21/1/2024,16:00:00,7.335,V ugm-3 (Ref.eq)
21/1/2024,17:00:00,8.302,V ugm-3 (Ref.eq)
21/1/2024,18:00:00,6.203,V ugm-3 (Ref.eq)
21/1/2024,19:00:00,2.925,V ugm-3 (Ref.eq)
21/1/2024,20:00:00,2.854,V ugm-3 (Ref.eq)
21/1/2024,21:00:00,2.571,V ugm-3 (Ref.eq)
21/1/2024,22:00:00,1.981,V ugm-3 (Ref.eq)
21/1/2024,23:00:00,0.896,V ugm-3 (Ref.eq)
21/1/2024,24:00:00,2.123,V ugm-3 (Ref.eq)
22/1/2024,1:00:00,5.259,V ugm-3 (Ref.eq)
22/1/2024,2:00:00,5.92,V ugm-3 (Ref.eq)
22/1/2024,3:00:00,8.467,V ugm-3 (Ref.eq)
22/1/2024,4:00:00,6.981,V ugm-3 (Ref.eq)
22/1/2024,5:00:00,6.156,V ugm-3 (Ref.eq)
22/1/2024,6:00:00,6.84,V ugm-3 (Ref.eq)
22/1/2024,7:00:00,6.462,V ugm-3 (Ref.eq)
22/1/2024,8:00:00,5.991,V ugm-3 (Ref.eq)
22/1/2024,9:00:00,6.297,V ugm-3 (Ref.eq)
22/1/2024,10:00:00,6.061,V ugm-3 (Ref.eq)
22/1/2024,11:00:00,6.203,V ugm-3 (Ref.eq)
22/1/2024,12:00:00,5.472,V ugm-3 (Ref.eq)
22/1/2024,13:00:00,5.283,V ugm-3 (Ref.eq)
22/1/2024,14:00:00,5.448,V ugm-3 (Ref.eq)
22/1/2024,15:00:00,5.283,V ugm-3 (Ref.eq)
22/1/2024,16:00:00,5.637,V ugm-3 (Ref.eq)
22/1/2024,17:00:00,4.976,V ugm-3 (Ref.eq)
22/1/2024,18:00:00,5.377,V ugm-3 (Ref.eq)
22/1/2024,19:00:00,5.118,V ugm-3 (Ref.eq)
22/1/2024,20:00:00,5.118,V ugm-3 (Ref.eq)
22/1/2024,21:00:00,6.533,V ugm-3 (Ref.eq)
22/1/2024,22:00:00,8.09,V ugm-3 (Ref.eq)
22/1/2024,23:00:00,8.632,V ugm-3 (Ref.eq)
22/1/2024,24:00:00,8.962,V ugm-3 (Ref.eq)
23/1/2024,1:00:00,9.41,V ugm-3 (Ref.eq)
23/1/2024,2:00:00,10.401,V ugm-3 (Ref.eq)
23/1/2024,3:00:00,10.425,V ugm-3 (Ref.eq)
23/1/2024,4:00:00,10.33,V ugm-3 (Ref.eq)
23/1/2024,5:00:00,10.094,V ugm-3 (Ref.eq)
23/1/2024,6:00:00,10.071,V ugm-3 (Ref.eq)
23/1/2024,7:00:00,9.835,V ugm-3 (Ref.eq)
23/1/2024,8:00:00,9.245,V ugm-3 (Ref.eq)
23/1/2024,9:00:00,No data,V ugm-3 (Ref.eq)
23/1/2024,10:00:00,8.467,V ugm-3 (Ref.eq)
23/1/2024,11:00:00,6.509,V ugm-3 (Ref.eq)
23/1/2024,12:00:00,2.736,V ugm-3 (Ref.eq)
23/1/2024,13:00:00,1.462,V ugm-3 (Ref.eq)
23/1/2024,14:00:00,0.943,V ugm-3 (Ref.eq)
23/1/2024,15:00:00,0.66,V ugm-3 (Ref.eq)
23/1/2024,16:00:00,0.778,V ugm-3 (Ref.eq)
23/1/2024,17:00:00,0.59,V ugm-3 (Ref.eq)
23/1/2024,18:00:00,0.731,V ugm-3 (Ref.eq)
23/1/2024,19:00:00,0.684,V ugm-3 (Ref.eq)
23/1/2024,20:00:00,0.778,V ugm-3 (Ref.eq)
23/1/2024,21:00:00,2.075,V ugm-3 (Ref.eq)
23/1/2024,22:00:00,5.33,V ugm-3 (Ref.eq)
23/1/2024,23:00:00,9.316,V ugm-3 (Ref.eq)
23/1/2024,24:00:00,11.698,V ugm-3 (Ref.eq)
24/1/2024,1:00:00,10.708,V ugm-3 (Ref.eq)
24/1/2024,2:00:00,11.368,V ugm-3 (Ref.eq)
24/1/2024,3:00:00,9.976,V ugm-3 (Ref.eq)
24/1/2024,4:00:00,8.915,V ugm-3 (Ref.eq)
24/1/2024,5:00:00,8.019,V ugm-3 (Ref.eq)
24/1/2024,6:00:00,8.42,V ugm-3 (Ref.eq)
24/1/2024,7:00:00,9.316,V ugm-3 (Ref.eq)
24/1/2024,8:00:00,9.245,V ugm-3 (Ref.eq)
24/1/2024,9:00:00,9.458,V ugm-3 (Ref.eq)
24/1/2024,10:00:00,8.939,V ugm-3 (Ref.eq)
24/1/2024,11:00:00,8.75,V ugm-3 (Ref.eq)
24/1/2024,12:00:00,10.189,V ugm-3 (Ref.eq)
24/1/2024,13:00:00,11.061,V ugm-3 (Ref.eq)
24/1/2024,14:00:00,11.132,V ugm-3 (Ref.eq)
24/1/2024,15:00:00,10.778,V ugm-3 (Ref.eq)
24/1/2024,16:00:00,10.991,V ugm-3 (Ref.eq)
24/1/2024,17:00:00,12.099,V ugm-3 (Ref.eq)
24/1/2024,18:00:00,10.849,V ugm-3 (Ref.eq)
24/1/2024,19:00:00,10.755,V ugm-3 (Ref.eq)
24/1/2024,20:00:00,12.594,V ugm-3 (Ref.eq)
24/1/2024,21:00:00,12.571,V ugm-3 (Ref.eq)
24/1/2024,22:00:00,12.995,V ugm-3 (Ref.eq)
24/1/2024,23:00:00,13.302,V ugm-3 (Ref.eq)
24/1/2024,24:00:00,12.359,V ugm-3 (Ref.eq)
25/1/2024,1:00:00,12.17,V ugm-3 (Ref.eq)
25/1/2024,2:00:00,11.958,V ugm-3 (Ref.eq)
25/1/2024,3:00:00,11.344,V ugm-3 (Ref.eq)
25/1/2024,4:00:00,12.099,V ugm-3 (Ref.eq)
25/1/2024,5:00:00,15.259,V ugm-3 (Ref.eq)
25/1/2024,6:00:00,16.297,V ugm-3 (Ref.eq)
25/1/2024,7:00:00,15.849,V ugm-3 (Ref.eq)
25/1/2024,8:00:00,15.118,V ugm-3 (Ref.eq)
25/1/2024,9:00:00,11.58,V ugm-3 (Ref.eq)
25/1/2024,10:00:00,7.382,V ugm-3 (Ref.eq)
25/1/2024,11:00:00,6.486,V ugm-3 (Ref.eq)
25/1/2024,12:00:00,6.014,V ugm-3 (Ref.eq)
25/1/2024,13:00:00,5.259,V ugm-3 (Ref.eq)
25/1/2024,14:00:00,5.755,V ugm-3 (Ref.eq)
25/1/2024,15:00:00,4.646,V ugm-3 (Ref.eq)
25/1/2024,16:00:00,4.104,V ugm-3 (Ref.eq)
25/1/2024,17:00:00,3.09,V ugm-3 (Ref.eq)
25/1/2024,18:00:00,3.679,V ugm-3 (Ref.eq)
25/1/2024,19:00:00,3.349,V ugm-3 (Ref.eq)
25/1/2024,20:00:00,2.476,V ugm-3 (Ref.eq)
25/1/2024,21:00:00,2.241,V ugm-3 (Ref.eq)
25/1/2024,22:00:00,2.712,V ugm-3 (Ref.eq)
25/1/2024,23:00:00,2.453,V ugm-3 (Ref.eq)
25/1/2024,24:00:00,1.651,V ugm-3 (Ref.eq)
26/1/2024,1:00:00,0.613,V ugm-3 (Ref.eq)
26/1/2024,2:00:00,0.613,V ugm-3 (Ref.eq)
26/1/2024,3:00:00,0.991,V ugm-3 (Ref.eq)
26/1/2024,4:00:00,1.297,V ugm-3 (Ref.eq)
26/1/2024,5:00:00,2.689,V ugm-3 (Ref.eq)
26/1/2024,6:00:00,3.514,V ugm-3 (Ref.eq)
26/1/2024,7:00:00,4.882,V ugm-3 (Ref.eq)
26/1/2024,8:00:00,5.236,V ugm-3 (Ref.eq)
26/1/2024,9:00:00,5.566,V ugm-3 (Ref.eq)
26/1/2024,10:00:00,5.991,V ugm-3 (Ref.eq)
26/1/2024,11:00:00,6.014,V ugm-3 (Ref.eq)
26/1/2024,12:00:00,6.557,V ugm-3 (Ref.eq)
26/1/2024,13:00:00,6.368,V ugm-3 (Ref.eq)
26/1/2024,14:00:00,5.802,V ugm-3 (Ref.eq)
26/1/2024,15:00:00,5.165,V ugm-3 (Ref.eq)
26/1/2024,16:00:00,5.495,V ugm-3 (Ref.eq)
26/1/2024,17:00:00,5.637,V ugm-3 (Ref.eq)
26/1/2024,18:00:00,6.25,V ugm-3 (Ref.eq)
26/1/2024,19:00:00,7.335,V ugm-3 (Ref.eq)
26/1/2024,20:00:00,8.255,V ugm-3 (Ref.eq)
26/1/2024,21:00:00,7.925,V ugm-3 (Ref.eq)
26/1/2024,22:00:00,8.231,V ugm-3 (Ref.eq)
26/1/2024,23:00:00,8.208,V ugm-3 (Ref.eq)
26/1/2024,24:00:00,7.807,V ugm-3 (Ref.eq)
27/1/2024,1:00:00,6.863,V ugm-3 (Ref.eq)
27/1/2024,2:00:00,6.84,V ugm-3 (Ref.eq)
27/1/2024,3:00:00,6.109,V ugm-3 (Ref.eq)
27/1/2024,4:00:00,5.825,V ugm-3 (Ref.eq)
27/1/2024,5:00:00,5.142,V ugm-3 (Ref.eq)
27/1/2024,6:00:00,5.33,V ugm-3 (Ref.eq)
27/1/2024,7:00:00,5.165,V ugm-3 (Ref.eq)
27/1/2024,8:00:00,4.717,V ugm-3 (Ref.eq)
27/1/2024,9:00:00,4.882,V ugm-3 (Ref.eq)
27/1/2024,10:00:00,5.731,V ugm-3 (Ref.eq)
27/1/2024,11:00:00,5.802,V ugm-3 (Ref.eq)
27/1/2024,12:00:00,6.486,V ugm-3 (Ref.eq)
27/1/2024,13:00:00,6.698,V ugm-3 (Ref.eq)
27/1/2024,14:00:00,7.123,V ugm-3 (Ref.eq)
27/1/2024,15:00:00,6.415,V ugm-3 (Ref.eq)
27/1/2024,16:00:00,6.109,V ugm-3 (Ref.eq)
27/1/2024,17:00:00,7.241,V ugm-3 (Ref.eq)
27/1/2024,18:00:00,8.75,V ugm-3 (Ref.eq)
27/1/2024,19:00:00,8.821,V ugm-3 (Ref.eq)
27/1/2024,20:00:00,10.755,V ugm-3 (Ref.eq)
27/1/2024,21:00:00,8.962,V ugm-3 (Ref.eq)
27/1/2024,22:00:00,7.83,V ugm-3 (Ref.eq)
27/1/2024,23:00:00,7.5,V ugm-3 (Ref.eq)
27/1/2024,24:00:00,7.429,V ugm-3 (Ref.eq)
28/1/2024,1:00:00,6.675,V ugm-3 (Ref.eq)
28/1/2024,2:00:00,6.533,V ugm-3 (Ref.eq)
28/1/2024,3:00:00,7.217,V ugm-3 (Ref.eq)
28/1/2024,4:00:00,5.873,V ugm-3 (Ref.eq)
28/1/2024,5:00:00,4.363,V ugm-3 (Ref.eq)
28/1/2024,6:00:00,6.486,V ugm-3 (Ref.eq)
28/1/2024,7:00:00,7.311,V ugm-3 (Ref.eq)
28/1/2024,8:00:00,6.321,V ugm-3 (Ref.eq)
28/1/2024,9:00:00,4.953,V ugm-3 (Ref.eq)
28/1/2024,10:00:00,5.259,V ugm-3 (Ref.eq)
28/1/2024,11:00:00,5.566,V ugm-3 (Ref.eq)
28/1/2024,12:00:00,6.014,V ugm-3 (Ref.eq)
28/1/2024,13:00:00,6.816,V ugm-3 (Ref.eq)
28/1/2024,14:00:00,6.462,V ugm-3 (Ref.eq)
28/1/2024,15:00:00,6.486,V ugm-3 (Ref.eq)
28/1/2024,16:00:00,6.651,V ugm-3 (Ref.eq)
28/1/2024,17:00:00,7.123,V ugm-3 (Ref.eq)
28/1/2024,18:00:00,8.208,V ugm-3 (Ref.eq)
28/1/2024,19:00:00,9.953,V ugm-3 (Ref.eq)
28/1/2024,20:00:00,12.429,V ugm-3 (Ref.eq)
28/1/2024,21:00:00,13.113,V ugm-3 (Ref.eq)
28/1/2024,22:00:00,13.16,V ugm-3 (Ref.eq)
28/1/2024,23:00:00,13.231,V ugm-3 (Ref.eq)
28/1/2024,24:00:00,13.113,V ugm-3 (Ref.eq)
29/1/2024,1:00:00,14.057,V ugm-3 (Ref.eq)
29/1/2024,2:00:00,15.118,V ugm-3 (Ref.eq)
29/1/2024,3:00:00,15.896,V ugm-3 (Ref.eq)
29/1/2024,4:00:00,16.958,V ugm-3 (Ref.eq)
29/1/2024,5:00:00,17.264,V ugm-3 (Ref.eq)
29/1/2024,6:00:00,17.382,V ugm-3 (Ref.eq)
29/1/2024,7:00:00,17.925,V ugm-3 (Ref.eq)
29/1/2024,8:00:00,18.774,V ugm-3 (Ref.eq)
29/1/2024,9:00:00,15.778,V ugm-3 (Ref.eq)
29/1/2024,10:00:00,16.675,V ugm-3 (Ref.eq)
29/1/2024,11:00:00,15,V ugm-3 (Ref.eq)
29/1/2024,12:00:00,17.005,V ugm-3 (Ref.eq)
29/1/2024,13:00:00,20.92,V ugm-3 (Ref.eq)
29/1/2024,14:00:00,19.552,V ugm-3 (Ref.eq)
29/1/2024,15:00:00,19.929,V ugm-3 (Ref.eq)
29/1/2024,16:00:00,19.646,V ugm-3 (Ref.eq)
29/1/2024,17:00:00,19.481,V ugm-3 (Ref.eq)
29/1/2024,18:00:00,18.75,V ugm-3 (Ref.eq)
29/1/2024,19:00:00,20.142,V ugm-3 (Ref.eq)
29/1/2024,20:00:00,20.566,V ugm-3 (Ref.eq)
29/1/2024,21:00:00,21.132,V ugm-3 (Ref.eq)
29/1/2024,22:00:00,19.175,V ugm-3 (Ref.eq)
29/1/2024,23:00:00,20.425,V ugm-3 (Ref.eq)
29/1/2024,24:00:00,17.406,V ugm-3 (Ref.eq)
30/1/2024,1:00:00,16.91,V ugm-3 (Ref.eq)
30/1/2024,2:00:00,16.085,V ugm-3 (Ref.eq)
30/1/2024,3:00:00,7.783,V ugm-3 (Ref.eq)
30/1/2024,4:00:00,1.274,V ugm-3 (Ref.eq)
30/1/2024,5:00:00,0.825,V ugm-3 (Ref.eq)
30/1/2024,6:00:00,0.943,V ugm-3 (Ref.eq)
30/1/2024,7:00:00,0.59,V ugm-3 (Ref.eq)
30/1/2024,8:00:00,0.613,V ugm-3 (Ref.eq)
30/1/2024,9:00:00,0.943,V ugm-3 (Ref.eq)
30/1/2024,10:00:00,1.061,V ugm-3 (Ref.eq)
30/1/2024,11:00:00,1.085,V ugm-3 (Ref.eq)
30/1/2024,12:00:00,2.995,V ugm-3 (Ref.eq)
30/1/2024,13:00:00,2.099,V ugm-3 (Ref.eq)
30/1/2024,14:00:00,2.123,V ugm-3 (Ref.eq)
30/1/2024,15:00:00,1.557,V ugm-3 (Ref.eq)
30/1/2024,16:00:00,2.429,V ugm-3 (Ref.eq)
30/1/2024,17:00:00,3.538,V ugm-3 (Ref.eq)
30/1/2024,18:00:00,4.222,V ugm-3 (Ref.eq)
30/1/2024,19:00:00,6.179,V ugm-3 (Ref.eq)
30/1/2024,20:00:00,11.769,V ugm-3 (Ref.eq)
30/1/2024,21:00:00,12.948,V ugm-3 (Ref.eq)
30/1/2024,22:00:00,10.165,V ugm-3 (Ref.eq)
30/1/2024,23:00:00,10.094,V ugm-3 (Ref.eq)
30/1/2024,24:00:00,7.146,V ugm-3 (Ref.eq)
31/1/2024,1:00:00,8.326,V ugm-3 (Ref.eq)
31/1/2024,2:00:00,7.476,V ugm-3 (Ref.eq)
31/1/2024,3:00:00,5.731,V ugm-3 (Ref.eq)
31/1/2024,4:00:00,4.481,V ugm-3 (Ref.eq)
31/1/2024,5:00:00,4.104,V ugm-3 (Ref.eq)
31/1/2024,6:00:00,3.09,V ugm-3 (Ref.eq)
31/1/2024,7:00:00,3.302,V ugm-3 (Ref.eq)
31/1/2024,8:00:00,3.585,V ugm-3 (Ref.eq)
31/1/2024,9:00:00,4.08,V ugm-3 (Ref.eq)
31/1/2024,10:00:00,4.245,V ugm-3 (Ref.eq)
31/1/2024,11:00:00,4.811,V ugm-3 (Ref.eq)
31/1/2024,12:00:00,5.637,V ugm-3 (Ref.eq)
31/1/2024,13:00:00,No data,V ugm-3 (Ref.eq)
31/1/2024,14:00:00,No data,V ugm-3 (Ref.eq)
31/1/2024,15:00:00,4.363,V ugm-3 (Ref.eq)
31/1/2024,16:00:00,3.632,V ugm-3 (Ref.eq)
31/1/2024,17:00:00,2.028,V ugm-3 (Ref.eq)
31/1/2024,18:00:00,1.745,V ugm-3 (Ref.eq)
31/1/2024,19:00:00,1.415,V ugm-3 (Ref.eq)
31/1/2024,20:00:00,0.896,V ugm-3 (Ref.eq)
31/1/2024,21:00:00,5.236,V ugm-3 (Ref.eq)
31/1/2024,22:00:00,9.222,V ugm-3 (Ref.eq)
31/1/2024,23:00:00,8.986,V ugm-3 (Ref.eq)
31/1/2024,24:00:00,10.236,V ugm-3 (Ref.eq)
1/2/2024,1:00:00,10.896,V ugm-3 (Ref.eq)
1/2/2024,2:00:00,10.991,V ugm-3 (Ref.eq)
1/2/2024,3:00:00,10.425,V ugm-3 (Ref.eq)
1/2/2024,4:00:00,10.189,V ugm-3 (Ref.eq)
1/2/2024,5:00:00,9.811,V ugm-3 (Ref.eq)
1/2/2024,6:00:00,8.939,V ugm-3 (Ref.eq)
1/2/2024,7:00:00,9.127,V ugm-3 (Ref.eq)
1/2/2024,8:00:00,9.552,V ugm-3 (Ref.eq)
1/2/2024,9:00:00,9.528,V ugm-3 (Ref.eq)
1/2/2024,10:00:00,9.057,V ugm-3 (Ref.eq)
1/2/2024,11:00:00,8.679,V ugm-3 (Ref.eq)
1/2/2024,12:00:00,7.972,V ugm-3 (Ref.eq)
1/2/2024,13:00:00,7.901,V ugm-3 (Ref.eq)
1/2/2024,14:00:00,7.382,V ugm-3 (Ref.eq)
1/2/2024,15:00:00,6.887,V ugm-3 (Ref.eq)
1/2/2024,16:00:00,7.311,V ugm-3 (Ref.eq)
1/2/2024,17:00:00,8.491,V ugm-3 (Ref.eq)
1/2/2024,18:00:00,8.585,V ugm-3 (Ref.eq)
1/2/2024,19:00:00,8.774,V ugm-3 (Ref.eq)
1/2/2024,20:00:00,8.939,V ugm-3 (Ref.eq)
1/2/2024,21:00:00,9.104,V ugm-3 (Ref.eq)
1/2/2024,22:00:00,8.703,V ugm-3 (Ref.eq)
1/2/2024,23:00:00,6.887,V ugm-3 (Ref.eq)
1/2/2024,24:00:00,5.542,V ugm-3 (Ref.eq)
2/2/2024,1:00:00,3.632,V ugm-3 (Ref.eq)
2/2/2024,2:00:00,3.325,V ugm-3 (Ref.eq)
2/2/2024,3:00:00,2.712,V ugm-3 (Ref.eq)
2/2/2024,4:00:00,2.028,V ugm-3 (Ref.eq)
2/2/2024,5:00:00,0.66,V ugm-3 (Ref.eq)
2/2/2024,6:00:00,0.637,V ugm-3 (Ref.eq)
2/2/2024,7:00:00,0.991,V ugm-3 (Ref.eq)
2/2/2024,8:00:00,3.656,V ugm-3 (Ref.eq)
2/2/2024,9:00:00,4.835,V ugm-3 (Ref.eq)
2/2/2024,10:00:00,1.91,V ugm-3 (Ref.eq)
2/2/2024,11:00:00,0.967,V ugm-3 (Ref.eq)
2/2/2024,12:00:00,0.825,V ugm-3 (Ref.eq)
2/2/2024,13:00:00,1.415,V ugm-3 (Ref.eq)
2/2/2024,14:00:00,2.099,V ugm-3 (Ref.eq)
2/2/2024,15:00:00,1.58,V ugm-3 (Ref.eq)
2/2/2024,16:00:00,1.415,V ugm-3 (Ref.eq)
2/2/2024,17:00:00,2.382,V ugm-3 (Ref.eq)
2/2/2024,18:00:00,2.665,V ugm-3 (Ref.eq)
2/2/2024,19:00:00,3.42,V ugm-3 (Ref.eq)
2/2/2024,20:00:00,3.585,V ugm-3 (Ref.eq)
2/2/2024,21:00:00,4.835,V ugm-3 (Ref.eq)
2/2/2024,22:00:00,5.118,V ugm-3 (Ref.eq)
2/2/2024,23:00:00,2.5,V ugm-3 (Ref.eq)
2/2/2024,24:00:00,1.958,V ugm-3 (Ref.eq)
3/2/2024,1:00:00,2.736,V ugm-3 (Ref.eq)
3/2/2024,2:00:00,2.83,V ugm-3 (Ref.eq)
3/2/2024,3:00:00,3.491,V ugm-3 (Ref.eq)
3/2/2024,4:00:00,3.561,V ugm-3 (Ref.eq)
3/2/2024,5:00:00,3.231,V ugm-3 (Ref.eq)
3/2/2024,6:00:00,2.665,V ugm-3 (Ref.eq)
3/2/2024,7:00:00,1.816,V ugm-3 (Ref.eq)
3/2/2024,8:00:00,1.816,V ugm-3 (Ref.eq)
3/2/2024,9:00:00,2.028,V ugm-3 (Ref.eq)
3/2/2024,10:00:00,1.84,V ugm-3 (Ref.eq)
3/2/2024,11:00:00,1.792,V ugm-3 (Ref.eq)
3/2/2024,12:00:00,1.934,V ugm-3 (Ref.eq)
3/2/2024,13:00:00,1.392,V ugm-3 (Ref.eq)
3/2/2024,14:00:00,2.241,V ugm-3 (Ref.eq)
3/2/2024,15:00:00,2.406,V ugm-3 (Ref.eq)
3/2/2024,16:00:00,2.618,V ugm-3 (Ref.eq)
3/2/2024,17:00:00,1.368,V ugm-3 (Ref.eq)
3/2/2024,18:00:00,1.981,V ugm-3 (Ref.eq)
3/2/2024,19:00:00,4.882,V ugm-3 (Ref.eq)
3/2/2024,20:00:00,6.344,V ugm-3 (Ref.eq)
3/2/2024,21:00:00,7.264,V ugm-3 (Ref.eq)
3/2/2024,22:00:00,6.958,V ugm-3 (Ref.eq)
3/2/2024,23:00:00,6.981,V ugm-3 (Ref.eq)
3/2/2024,24:00:00,7.005,V ugm-3 (Ref.eq)
4/2/2024,1:00:00,5.637,V ugm-3 (Ref.eq)
4/2/2024,2:00:00,3.09,V ugm-3 (Ref.eq)
4/2/2024,3:00:00,2.193,V ugm-3 (Ref.eq)
4/2/2024,4:00:00,2.028,V ugm-3 (Ref.eq)
4/2/2024,5:00:00,1.934,V ugm-3 (Ref.eq)
4/2/2024,6:00:00,1.274,V ugm-3 (Ref.eq)
4/2/2024,7:00:00,1.274,V ugm-3 (Ref.eq)
4/2/2024,8:00:00,1.58,V ugm-3 (Ref.eq)
4/2/2024,9:00:00,2.264,V ugm-3 (Ref.eq)
4/2/2024,10:00:00,1.321,V ugm-3 (Ref.eq)
4/2/2024,11:00:00,1.934,V ugm-3 (Ref.eq)
4/2/2024,12:00:00,2.335,V ugm-3 (Ref.eq)
4/2/2024,13:00:00,1.958,V ugm-3 (Ref.eq)
4/2/2024,14:00:00,2.311,V ugm-3 (Ref.eq)
4/2/2024,15:00:00,2.311,V ugm-3 (Ref.eq)
4/2/2024,16:00:00,3.113,V ugm-3 (Ref.eq)
4/2/2024,17:00:00,5.189,V ugm-3 (Ref.eq)
4/2/2024,18:00:00,8.585,V ugm-3 (Ref.eq)
4/2/2024,19:00:00,12.335,V ugm-3 (Ref.eq)
4/2/2024,20:00:00,14.976,V ugm-3 (Ref.eq)
4/2/2024,21:00:00,16.203,V ugm-3 (Ref.eq)
4/2/2024,22:00:00,16.203,V ugm-3 (Ref.eq)
4/2/2024,23:00:00,16.675,V ugm-3 (Ref.eq)
4/2/2024,24:00:00,15.896,V ugm-3 (Ref.eq)
5/2/2024,1:00:00,14.717,V ugm-3 (Ref.eq)
5/2/2024,2:00:00,13.656,V ugm-3 (Ref.eq)
