time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°)
2024-07-28T00:00,14.5,79,0,1010.4,3.8,229
2024-07-28T01:00,13.9,81,0,1010.9,3.6,225
2024-07-28T02:00,13.7,81,0,1011.7,2.8,220
2024-07-28T03:00,13.5,80,0,1012.1,3.1,225
2024-07-28T04:00,12.9,84,0,1012.7,3.8,197
2024-07-28T05:00,12.4,87,0,1013.2,3.1,201
2024-07-28T06:00,13.2,86,0,1013.9,2.5,188
2024-07-28T07:00,15,78,0,1014.3,2,135
2024-07-28T08:00,16.8,71,0,1014.3,2.9,173
2024-07-28T09:00,19,60,0,1015.1,5.4,200
2024-07-28T10:00,20.3,50,0,1015.1,9.1,214
2024-07-28T11:00,21.6,48,0,1015.2,11.2,220
2024-07-28T12:00,22.7,41,0,1014.8,8.2,203
2024-07-28T13:00,22.9,43,0,1014.6,11.3,211
2024-07-28T14:00,23.8,39,0,1014.5,13.6,202
2024-07-28T15:00,24,38,0,1013.8,12.1,203
2024-07-28T16:00,23.8,39,0,1013.7,11.3,207
2024-07-28T17:00,24,38,0,1013.2,10.7,194
2024-07-28T18:00,23.3,41,0,1012.8,10,206
2024-07-28T19:00,22.5,45,0,1013,8,216
2024-07-28T20:00,21.3,53,0,1013.1,3.5,204
2024-07-28T21:00,19.4,62,0,1013.1,3.2,207
2024-07-28T22:00,17.7,72,0,1013.2,2.8,230
2024-07-28T23:00,16.6,72,0,1013.1,2.5,225
2024-07-29T00:00,15.9,78,0,1013.1,2,225
2024-07-29T01:00,15.3,79,0,1013,2.4,207
2024-07-29T02:00,14.8,81,0,1013,2.6,146
2024-07-29T03:00,14,83,0,1012.5,3.6,233
2024-07-29T04:00,13.4,84,0,1012.4,2.8,220
2024-07-29T05:00,13.2,83,0,1012.6,2.5,225
2024-07-29T06:00,14.2,80,0,1012.6,2.4,207
2024-07-29T07:00,17,66,0,1012.2,3,166
2024-07-29T08:00,19.4,55,0,1012.5,7.3,191
2024-07-29T09:00,20.9,49,0,1011.6,9.5,189
2024-07-29T10:00,22.3,45,0,1011.5,11.2,195
2024-07-29T11:00,23.5,40,0,1011.2,12,201
2024-07-29T12:00,24.7,40,0,1010.1,12.7,195
2024-07-29T13:00,25.4,40,0,1009.9,13.2,202
2024-07-29T14:00,26,38,0,1009.3,12.6,204
2024-07-29T15:00,26.2,37,0,1008.8,11.5,212
2024-07-29T16:00,26.5,34,0,1008.4,11,212
2024-07-29T17:00,26.4,35,0,1007.8,10.1,235
2024-07-29T18:00,26,35,0,1007.2,10.5,218
2024-07-29T19:00,25.1,41,0,1007.2,7.3,191
2024-07-29T20:00,24,48,0,1007.5,4.3,185
2024-07-29T21:00,22.1,58,0,1007.5,3.3,229
2024-07-29T22:00,20,67,0,1007.5,3.4,252
2024-07-29T23:00,18.7,70,0,1007.8,2.5,270
2024-07-30T00:00,18.3,78,0,1007.8,2.6,326
2024-07-30T01:00,18.1,80,0,1008.1,1.6,243
2024-07-30T02:00,17.9,83,0,1007.7,2.4,297
2024-07-30T03:00,16.6,83,0,1007.1,2.5,278
2024-07-30T04:00,16.1,77,0,1006.8,2.5,270
2024-07-30T05:00,15.6,72,0,1007.4,2.6,286
2024-07-30T06:00,16.2,64,0,1007.6,1.3,304
2024-07-30T07:00,18,54,0,1008.4,1.4,360
2024-07-30T08:00,20,49,0,1008.4,5.1,352
2024-07-30T09:00,21.3,47,0,1008.7,9,360
2024-07-30T10:00,22.4,46,0,1008.5,7.6,3
2024-07-30T11:00,23.6,45,0,1008.4,7.3,351
2024-07-30T12:00,24.4,45,0,1008.2,6.2,350
2024-07-30T13:00,25.2,44,0,1008.3,4.9,343
2024-07-30T14:00,26.1,41,0,1007.8,1.1,342
2024-07-30T15:00,26.5,41,0,1007.3,11.9,273
2024-07-30T16:00,26.2,32,0,1007.1,9.4,277
2024-07-30T17:00,25.5,46,0,1006.8,10.9,279
2024-07-30T18:00,24.2,50,0,1006.9,9.4,310
2024-07-30T19:00,22.4,59,0,1007.3,12,351
2024-07-30T20:00,21.2,63,0,1008,8.6,2
2024-07-30T21:00,20.2,63,0,1007.9,7.6,5
2024-07-30T22:00,19.5,63,0,1008.3,5.8,360
2024-07-30T23:00,18.7,66,0,1008.3,3.3,354
2024-07-31T00:00,18.2,70,0,1008.2,1.8,11
2024-07-31T01:00,17.7,72,0,1008,3.3,319
2024-07-31T02:00,17.4,73,0,1007.9,2.3,321
2024-07-31T03:00,17.3,72,0,1007.4,3.4,32
2024-07-31T04:00,16.8,75,0,1007,1.8,11
2024-07-31T05:00,16.5,77,0,1007,2.2,360
2024-07-31T06:00,16.8,75,0,1006.5,2.9,30
2024-07-31T07:00,17.5,70,0,1006.9,5.5,32
2024-07-31T08:00,18.5,66,0,1007.5,6.4,47
2024-07-31T09:00,19.6,66,0,1006.6,5.8,60
2024-07-31T10:00,21,62,0,1006.6,5.4,82
2024-07-31T11:00,22.5,53,0,1006.3,6.9,96
2024-07-31T12:00,24.1,47,0,1005.7,9.1,108
2024-07-31T13:00,24.9,48,0,1005.6,9.2,116
2024-07-31T14:00,25.7,46,0,1005.3,8.7,120
2024-07-31T15:00,26.5,41,0,1004.6,9.7,132
2024-07-31T16:00,26.8,37,0,1004.1,10,128
2024-07-31T17:00,26.2,43,0,1003.5,10,116
2024-07-31T18:00,25.1,50,0,1003,12.3,122
2024-07-31T19:00,23.7,55,0,1004,11.4,125
2024-07-31T20:00,22.3,61,0,1004.2,8.9,122
2024-07-31T21:00,21.2,67,0,1004.3,6,115
2024-07-31T22:00,20.5,70,0,1004.4,3.8,107
2024-07-31T23:00,20,71,0,1004.3,2.6,124
2024-08-01T00:00,19.6,70,0,1003.7,2.9,150
2024-08-01T01:00,19.6,65,0,1003.7,2.9,180
2024-08-01T02:00,19.2,65,0,1003.2,3.3,131
2024-08-01T03:00,18.7,65,0,1003.2,4.3,138
2024-08-01T04:00,18.5,61,0,1002.9,7.7,169
2024-08-01T05:00,18.3,63,0,1003.3,1.9,338
2024-08-01T06:00,17.3,69,0.2,1003.2,4.2,340
2024-08-01T07:00,17.5,71,0.1,1003.3,3.7,61
2024-08-01T08:00,16.8,79,1.1,1003.8,1.5,315
2024-08-01T09:00,17,73,0.1,1004,9,196
2024-08-01T10:00,19.9,66,0,1003.9,3,166
2024-08-01T11:00,21.6,61,0,1003.8,3.7,119
2024-08-01T12:00,23.2,61,0,1003.1,9.9,161
2024-08-01T13:00,24.2,57,0,1002.9,7.8,214
2024-08-01T14:00,24.5,54,0,1003,8.6,255
2024-08-01T15:00,24.3,55,0,1002,9,241
2024-08-01T16:00,24.6,52,0,1002.5,7.9,273
2024-08-01T17:00,24.6,49,0,1001.8,9.4,288
2024-08-01T18:00,24.3,54,0,1002,2.6,214
2024-08-01T19:00,23.4,58,0,1002.6,9.2,309
2024-08-01T20:00,22.1,62,0,1003.1,7.9,336
2024-08-01T21:00,20.5,66,0,1003.3,4,333
2024-08-01T22:00,19.8,69,0,1003.6,4.8,48
2024-08-01T23:00,19,73,0,1003.3,2.3,108
2024-08-02T00:00,18.4,75,0,1003,1.4,180
2024-08-02T01:00,17.2,84,0,1002.6,2.9,263
2024-08-02T02:00,16,88,0,1002.6,2.9,240
2024-08-02T03:00,15.5,89,0,1001.8,2.7,247
2024-08-02T04:00,14.8,90,0,1001.5,3.1,234
2024-08-02T05:00,14.3,93,0,1001.6,2.1,239
2024-08-02T06:00,15.6,88,0,1000.9,0.8,207
2024-08-02T07:00,17.7,77,0,1001.1,0.8,153
2024-08-02T08:00,19.7,71,0,1000.9,3.6,143
2024-08-02T09:00,21.6,68,0,1000.6,8.7,197
2024-08-02T10:00,22.6,60,0,1000.4,10.2,212
2024-08-02T11:00,23.6,47,0,1000.3,12,219
2024-08-02T12:00,24.5,44,0,1000.2,13.6,217
2024-08-02T13:00,24.7,48,0,1000,15.6,230
2024-08-02T14:00,24.8,46,0,999.7,16.3,225
2024-08-02T15:00,25.1,44,0,999.3,16.1,228
2024-08-02T16:00,25.1,46,0,998.9,15.8,227
2024-08-02T17:00,24.5,49,0,998.4,15.9,237
2024-08-02T18:00,23.6,52,0,998.2,15,228
2024-08-02T19:00,22.2,62,0,998.4,13.6,233
2024-08-02T20:00,20.8,69,0.4,998.8,14.8,247
2024-08-02T21:00,19.7,74,0,999,10.4,236
2024-08-02T22:00,19,77,0,999.3,9.7,222
2024-08-02T23:00,18.7,79,0,999.2,9.4,220
2024-08-03T00:00,18.8,76,0,999.1,9.2,222
2024-08-03T01:00,18.2,78,0,998.5,10,201
2024-08-03T02:00,17.8,79,0,998,10.5,202
2024-08-03T03:00,17.8,82,0,997.7,10,195
2024-08-03T04:00,17.6,85,0,997.8,8.9,207
2024-08-03T05:00,17.4,79,0,998.2,9.4,266
2024-08-03T06:00,16.8,76,0,998.6,9.1,279
2024-08-03T07:00,16.8,72,0,999,10.6,280
2024-08-03T08:00,17.2,67,0,999.3,12.9,283
2024-08-03T09:00,18.4,62,0,999,11.9,295
2024-08-03T10:00,18.7,55,0,999.7,12.5,288
2024-08-03T11:00,19.2,51,0,1000.2,11.8,282
2024-08-03T12:00,20.3,47,0,999.9,11.7,279
2024-08-03T13:00,20.5,45,0,1000.6,13.2,281
2024-08-03T14:00,20.4,45,0,1000.7,12.8,280
2024-08-03T15:00,20,45,0,1001,13.8,277
2024-08-03T16:00,20.1,42,0,1000.9,14.1,289
2024-08-03T17:00,18.9,49,0,1001,14.2,286
2024-08-03T18:00,18.4,49,0,1000.7,12.2,284
2024-08-03T19:00,17.7,48,0,1001.7,10.2,288
2024-08-03T20:00,16.7,53,0,1002.6,7.4,293
2024-08-03T21:00,15.9,58,0,1002.7,4,265
2024-08-03T22:00,15.1,64,0,1003,3.1,216
2024-08-03T23:00,14.4,70,0,1003.4,3.1,201
2024-08-04T00:00,14.1,71,0,1003,4.8,222
2024-08-04T01:00,13.7,73,0,1003.4,5.9,232
2024-08-04T02:00,13.6,75,0,1003.3,7,249
2024-08-04T03:00,13.7,76,0,1002.4,6.5,251
2024-08-04T04:00,14.2,75,0,1003.2,7.3,250
2024-08-04T05:00,14.4,74,0,1003.3,6.1,242
2024-08-04T06:00,14.6,75,0,1002.9,7.5,235
2024-08-04T07:00,15.1,71,0,1003.7,7.5,215
2024-08-04T08:00,15.4,71,0,1003.9,9.2,211
2024-08-04T09:00,15.4,77,0,1004.1,9.5,205
2024-08-04T10:00,15.8,78,0.4,1004.2,9.7,207
2024-08-04T11:00,16.4,76,0.4,1004.3,10,210
2024-08-04T12:00,17.4,67,0.1,1003.5,12.4,206
2024-08-04T13:00,18.6,60,0,1003.6,12.6,211
2024-08-04T14:00,19.2,58,0,1003.2,13.6,217
2024-08-04T15:00,19.6,55,0,1003,14.3,223
2024-08-04T16:00,19.2,61,0,1002.4,14.6,213
2024-08-04T17:00,18.3,70,0,1002.3,11.1,205
2024-08-04T18:00,18.9,66,0,1001.7,10.9,197
2024-08-04T19:00,18.8,63,0,1001.9,9.2,201
2024-08-04T20:00,18.2,67,0,1001.7,8.8,192
2024-08-04T21:00,17.9,66,0,1001.2,10.5,196
2024-08-04T22:00,17.5,66,0,1001.3,13,204
2024-08-04T23:00,17.1,67,0,1000.8,14.2,207
2024-08-05T00:00,16.9,70,0,1000.1,16.1,209
2024-08-05T01:00,16.4,73,0,1000.1,15.6,209
2024-08-05T02:00,16,74,0,999.8,15.9,208
2024-08-05T03:00,15.8,74,0,999.1,12.3,195
2024-08-05T04:00,15.6,78,0,999.3,11,191
2024-08-05T05:00,15.8,83,0,998.9,10.3,192
2024-08-05T06:00,16.7,83,0,998.4,11.3,197
2024-08-05T07:00,17.9,80,0,998.4,13.2,202
2024-08-05T08:00,19.6,74,0,998.6,14.5,210
2024-08-05T09:00,20.3,72,0,998.8,17,212
2024-08-05T10:00,21.3,69,0,998.9,19.7,215
2024-08-05T11:00,22.7,64,0,998.8,20.5,219
2024-08-05T12:00,23.6,61,0,998.8,18.7,214
2024-08-05T13:00,24.6,58,0,999,18.3,216
2024-08-05T14:00,25.9,51,0,998.2,18.5,213
2024-08-05T15:00,24.4,58,0,998.5,18.4,215
2024-08-05T16:00,24.6,57,0,997.8,17.1,205
2024-08-05T17:00,24.9,57,0,997.3,16.4,199
2024-08-05T18:00,23.1,67,0,997.5,15.8,201
2024-08-05T19:00,22.4,71,0,997.4,13.8,195
2024-08-05T20:00,21.7,76,0,997.7,12.9,193
2024-08-05T21:00,20.6,76,0,997.6,12.4,190
2024-08-05T22:00,19.9,78,0,997.6,12.6,182
2024-08-05T23:00,19.3,80,0,997.4,14.3,190
2024-08-06T00:00,18.8,78,0,997.3,12.8,191
2024-08-06T01:00,18.2,82,0,996.5,11.6,187
2024-08-06T02:00,17.9,84,0.1,996.3,15.1,198
2024-08-06T03:00,17.7,88,0,996,10.8,195
2024-08-06T04:00,17.5,88,0,996.2,10.9,197
2024-08-06T05:00,17.8,86,0,996,7.1,210
2024-08-06T06:00,17.5,78,0,996.2,7.7,259
2024-08-06T07:00,17.4,72,0,996.5,8.6,255
2024-08-06T08:00,17.9,71,0,996.9,9.5,245
2024-08-06T09:00,18.2,68,0,996.8,8.7,246
2024-08-06T10:00,18.7,64,0,996.9,10,244
2024-08-06T11:00,19,61,0,997.3,9.5,245
2024-08-06T12:00,19.5,53,0,996.9,8.9,238
2024-08-06T13:00,20.2,50,0,997.2,13.8,227
2024-08-06T14:00,20.7,49,0,997.4,14.8,244
2024-08-06T15:00,21.2,45,0,996.5,14.3,252
2024-08-06T16:00,21.3,42,0,997.3,13.2,248
2024-08-06T17:00,21,42,0,996.9,14.2,246
2024-08-06T18:00,20.4,44,0,997.2,13.2,244
2024-08-06T19:00,19.4,52,0,997.4,10.9,224
2024-08-06T20:00,18.1,59,0,997.9,10.5,229
2024-08-06T21:00,16.9,63,0,998.3,9.7,231
2024-08-06T22:00,16,65,0,998.5,9.8,234
2024-08-06T23:00,15.3,68,0,998.5,9.4,230
2024-08-07T00:00,14.8,71,0,998.4,10.9,224
2024-08-07T01:00,14.2,75,0,998.6,10.2,212
2024-08-07T02:00,13.7,77,0,998.1,10.2,222
2024-08-07T03:00,13.2,80,0,997.5,9.7,211
2024-08-07T04:00,12.8,82,0,998.3,10.1,207
2024-08-07T05:00,12.4,85,0,998.6,10.9,207
2024-08-07T06:00,13,83,0,998.5,11.8,203
2024-08-07T07:00,14.4,76,0,998.5,13.1,212
2024-08-07T08:00,16,69,0,998.5,14.9,217
2024-08-07T09:00,17.3,64,0,998.6,16.3,215
2024-08-07T10:00,18,61,0,998.2,17.6,226
2024-08-07T11:00,18.9,56,0,998.3,18.7,230
2024-08-07T12:00,19.2,54,0,998.3,18.2,232
2024-08-07T13:00,20,51,0,998.3,19.7,239
2024-08-07T14:00,20.3,49,0,998.7,19.9,248
2024-08-07T15:00,19.8,49,0,999.1,20.9,246
2024-08-07T16:00,19.2,49,0,999.4,20.2,251
2024-08-07T17:00,18.6,53,0,999.5,16.3,252
2024-08-07T18:00,17.8,59,0,999.5,15,249
2024-08-07T19:00,17.2,63,0,1000.4,12.6,239
2024-08-07T20:00,16.3,69,0,1000.7,11.2,228
2024-08-07T21:00,15.6,72,0,1000.4,12,219
2024-08-07T22:00,15.2,75,0,1001.6,10.4,214
2024-08-07T23:00,14.7,78,0,1001.6,9.4,212
2024-08-08T00:00,14.8,78,0,1001.3,8.1,201
2024-08-08T01:00,14.5,81,0,1001.8,6.7,196
2024-08-08T02:00,14.4,82,0,1001.8,6.6,193
2024-08-08T03:00,15.4,76,0,1001.5,16.3,235
2024-08-08T04:00,15.3,77,0,1001.5,12,229
2024-08-08T05:00,14.9,78,0,1001.2,9.5,191
2024-08-08T06:00,14.5,76,0,1001.3,12.4,210
2024-08-08T07:00,15,72,0,1001.7,12.3,212
2024-08-08T08:00,15.6,73,0,1002,11.8,203
2024-08-08T09:00,16.7,69,0,1001.6,14.8,198
2024-08-08T10:00,17.1,72,0,1000.7,16.2,192
2024-08-08T11:00,17.5,72,0,1000,16.6,184
2024-08-08T12:00,17.7,70,0,999.8,17.3,175
2024-08-08T13:00,17.5,76,0,999,19.4,180
2024-08-08T14:00,17,85,1.1,998.4,16.3,185
2024-08-08T15:00,17.9,83,0.3,997.6,18.8,184
2024-08-08T16:00,19.3,78,0,996.7,19,195
2024-08-08T17:00,19.3,83,0.3,996.1,17.7,197
2024-08-08T18:00,18.9,87,0,994.8,15.1,183
2024-08-08T19:00,19.7,82,0,995.7,17.6,208
2024-08-08T20:00,19.7,81,0,995.7,17.2,213
2024-08-08T21:00,19.7,80,0,995.5,18.6,216
2024-08-08T22:00,19.5,81,0,994.9,16.6,214
2024-08-08T23:00,19.4,80,0,995.1,18.1,227
2024-08-09T00:00,19.2,81,0,995.1,17.3,228
2024-08-09T01:00,19,80,0,995.3,14.3,236
2024-08-09T02:00,18.7,79,0,995.8,14.2,249
2024-08-09T03:00,18.3,81,0,994.5,13.4,250
2024-08-09T04:00,17.6,73,0,995.8,17.3,271
2024-08-09T05:00,16.4,73,0,996.9,13.8,264
2024-08-09T06:00,15.9,73,0,997.8,13.1,262
2024-08-09T07:00,16,71,0,999,14.3,258
2024-08-09T08:00,16.8,66,0,999.8,15.6,263
2024-08-09T09:00,17.9,61,0,1000.6,19.9,264
2024-08-09T10:00,18.4,60,0,1000.5,19.1,258
2024-08-09T11:00,19.5,54,0,1001.5,19.3,261
2024-08-09T12:00,20.3,50,0,1001.5,21.6,259
2024-08-09T13:00,20.7,48,0,1001.9,22.5,264
2024-08-09T14:00,21.3,46,0,1002.5,22,265
2024-08-09T15:00,21.1,44,0,1002.7,20.3,264
2024-08-09T16:00,21,44,0,1003.1,18.7,259
2024-08-09T17:00,20.8,44,0,1003.3,18.6,255
2024-08-09T18:00,20.3,46,0,1003.3,17.9,248
2024-08-09T19:00,19.1,56,0,1004.1,15,243
2024-08-09T20:00,17.8,61,0,1004.6,14.1,232
2024-08-09T21:00,16.7,66,0,1004.4,12.8,220
2024-08-09T22:00,15.8,73,0,1004.9,12.4,216
2024-08-09T23:00,15.3,77,0,1005.1,14.1,220
2024-08-10T00:00,14.8,78,0,1004.9,12.2,214
2024-08-10T01:00,14.6,81,0,1005.3,10.9,207
2024-08-10T02:00,14.4,83,0,1005,10.8,206
2024-08-10T03:00,14.4,82,0,1005,11.1,193
2024-08-10T04:00,14.2,85,0,1005.1,10.7,194
2024-08-10T05:00,14.2,86,0,1005.2,11.2,195
2024-08-10T06:00,14.5,84,0,1005.2,10.1,182
2024-08-10T07:00,16.1,79,0,1005.4,10.7,192
2024-08-10T08:00,18.1,69,0,1005.7,9.9,226
2024-08-10T09:00,19,67,0,1005.2,13.2,223
2024-08-10T10:00,19.8,61,0,1005.9,13.2,241
2024-08-10T11:00,20.8,59,0,1006.3,15.3,251
2024-08-10T12:00,21.2,65,0,1005.5,15.5,226
2024-08-10T13:00,21.7,66,0,1006.7,12.9,240
2024-08-10T14:00,21.7,65,0,1006.6,13.4,264
2024-08-10T15:00,21.3,67,0,1007,11.5,266
2024-08-10T16:00,21.8,57,0,1007.4,15.7,279
2024-08-10T17:00,21.1,53,0,1008.1,14.9,285
2024-08-10T18:00,20.6,51,0,1008.5,12.4,287
2024-08-10T19:00,19.4,56,0,1009.4,7.7,298
2024-08-10T20:00,18.3,61,0,1010,3.1,291
2024-08-10T21:00,17.2,67,0,1009.6,3.4,252
2024-08-10T22:00,16.3,71,0,1010.7,3.4,252
2024-08-10T23:00,15.4,74,0,1011,3.3,257
2024-08-11T00:00,15.3,72,0,1011.2,3.6,264
2024-08-11T01:00,14.7,75,0,1011.5,3.1,249
2024-08-11T02:00,13.8,81,0,1011.6,2.7,247
2024-08-11T03:00,12.8,88,0,1011.5,3.4,238
2024-08-11T04:00,12.2,92,0,1011.7,2.4,243
2024-08-11T05:00,11.6,95,0,1012.1,2.4,243
2024-08-11T06:00,11.9,95,0,1011.6,2.1,239
2024-08-11T07:00,14.3,85,0,1012.1,0.5,135
2024-08-11T08:00,16.9,72,0,1012.5,1.9,112
2024-08-11T09:00,18.6,57,0,1011.7,6.9,118
2024-08-11T10:00,20,52,0,1012,9,127
2024-08-11T11:00,21.2,49,0,1011.3,9.7,129
2024-08-11T12:00,22.4,42,0,1010.5,10,131
2024-08-11T13:00,23.4,41,0,1010.2,10.2,132
2024-08-11T14:00,24.2,40,0,1009.8,10,128
2024-08-11T15:00,24.8,40,0,1008.9,10.8,127
2024-08-11T16:00,25,44,0,1008.5,11.7,124
2024-08-11T17:00,24.8,43,0,1007.4,12.9,120
2024-08-11T18:00,23.7,45,0,1006.6,14.8,108
2024-08-11T19:00,21.5,51,0,1006.8,13.7,104
2024-08-11T20:00,19.6,56,0,1007.1,10,103
2024-08-11T21:00,18.4,60,0,1006.6,6.9,96
2024-08-11T22:00,17.5,70,0,1006.3,5.4,90
2024-08-11T23:00,16.9,79,0,1005.8,4,95
2024-08-12T00:00,16.6,88,0,1004.6,3.7,119
2024-08-12T01:00,16.3,91,0,1004.2,3.5,114
2024-08-12T02:00,16.1,92,0,1003.6,2.5,98
2024-08-12T03:00,16.1,92,0,1001.6,3.3,96
2024-08-12T04:00,16.2,93,0,1001.4,3.6,96
2024-08-12T05:00,16.3,93,0,1000.5,4,100
2024-08-12T06:00,16.5,93,0,1000.2,5.3,152
2024-08-12T07:00,16.9,91,1.4,999,6.1,140
2024-08-12T08:00,18.4,85,0,998.2,8.4,137
2024-08-12T09:00,20.4,76,0,997.6,5.9,169
2024-08-12T10:00,20,86,7.6,996.4,4.2,121
2024-08-12T11:00,19.7,92,13.5,997.5,5.8,83
2024-08-12T12:00,23.8,69,0,996.1,14,215
2024-08-12T13:00,26.1,59,0,996.2,16.3,211
2024-08-12T14:00,26.4,60,0,996.2,12.5,226
2024-08-12T15:00,26.9,57,0,995.5,10.4,236
2024-08-12T16:00,24.8,65,0,996.1,13.4,284
2024-08-12T17:00,23.8,66,0,996,10.6,288
2024-08-12T18:00,23.2,66,0,996,9.5,281
2024-08-12T19:00,21.8,66,0,997.1,9.7,292
2024-08-12T20:00,19.9,68,0,997.6,8.9,297
2024-08-12T21:00,19.2,73,0,997.6,4.8,297
2024-08-12T22:00,18.1,77,0,997.5,2.6,304
2024-08-12T23:00,17.3,80,0,997.9,1.8,307
2024-08-13T00:00,16.7,86,0,998.2,1.3,214
2024-08-13T01:00,15.4,91,0,998,3.3,229
2024-08-13T02:00,14.8,87,0,997.5,2.6,214
2024-08-13T03:00,14.6,85,0,997.5,2.1,211
2024-08-13T04:00,14.1,87,0,997.4,3.1,201
2024-08-13T05:00,14,88,0,997.6,4,180
2024-08-13T06:00,14.2,78,0,998,4.7,184
2024-08-13T07:00,15.1,74,0,997.5,5,210
2024-08-13T08:00,16.3,69,0,997.6,7.6,205
2024-08-13T09:00,18.2,64,0,997,11.5,200
2024-08-13T10:00,19.7,57,0,997.1,13,199
2024-08-13T11:00,21,51,0,997.2,13.9,201
2024-08-13T12:00,21.3,50,0,996.9,15,201
2024-08-13T13:00,22,49,0,997.5,15.9,208
2024-08-13T14:00,22.5,49,0,997.6,15.3,219
2024-08-13T15:00,23.2,50,0,997.3,15.4,213
2024-08-13T16:00,22.6,54,0,997.1,14.2,216
2024-08-13T17:00,22.2,58,0,997.4,14,228
2024-08-13T18:00,21.2,57,0,998.1,10.1,215
2024-08-13T19:00,20.6,59,0,998.5,7.6,225
2024-08-13T20:00,19.4,69,0,999.3,6.6,257
2024-08-13T21:00,18.4,77,1.1,999.2,4.6,252
2024-08-13T22:00,18.2,79,0,1000.1,4.2,290
2024-08-13T23:00,17.8,83,0.1,1000.5,2.5,270
2024-08-14T00:00,17.1,82,0,1000.5,11,337
2024-08-14T01:00,16.4,79,0.3,1001.6,9.4,342
2024-08-14T02:00,16.1,81,0,1001.7,8.6,2
2024-08-14T03:00,15.6,81,0.2,1001.7,7.9,357
2024-08-14T04:00,15.2,85,0,1002.2,9,2
2024-08-14T05:00,15.1,77,0,1002.4,7.2,342
2024-08-14T06:00,14.9,75,0,1003.4,7.6,355
2024-08-14T07:00,15.1,72,0,1004,8.1,347
2024-08-14T08:00,15.3,67,0,1004.6,8.6,15
2024-08-14T09:00,16,61,0,1004.8,8.2,15
2024-08-14T10:00,17.3,57,0,1004.3,8.1,13
2024-08-14T11:00,18.7,53,0,1004.5,4.8,27
2024-08-14T12:00,19.3,52,0,1004.2,4.6,18
2024-08-14T13:00,19.7,53,0,1004.8,2.8,130
2024-08-14T14:00,20,54,0,1004.7,6.5,161
2024-08-14T15:00,20.3,61,0,1004.3,10.5,218
2024-08-14T16:00,20,65,0,1004.3,11.4,235
2024-08-14T17:00,20.1,62,0,1004,10.5,229
2024-08-14T18:00,19.8,65,0,1004,10.6,215
2024-08-14T19:00,18.8,73,0,1004.5,9.8,216
2024-08-14T20:00,17.6,78,0,1004.8,8.4,211
2024-08-14T21:00,16.3,82,0,1003.8,7.2,207
2024-08-14T22:00,15.6,84,0,1004.4,7.1,195
2024-08-14T23:00,15.4,86,0,1004.2,7.1,210
2024-08-15T00:00,15.1,74,0,1003.4,7.6,225
2024-08-15T01:00,14.3,75,0,1003.4,7.5,215
2024-08-15T02:00,13.6,75,0,1003.2,10.1,207
2024-08-15T03:00,13.5,78,0,1002.5,9.2,201
2024-08-15T04:00,13.7,78,0,1002.2,10.1,197
2024-08-15T05:00,13.9,78,0,1001.3,9.5,191
2024-08-15T06:00,13.8,80,0,1000.8,12.4,197
2024-08-15T07:00,14.4,79,0,1001.1,17.6,208
2024-08-15T08:00,15.5,77,0,1000.4,22.1,217
2024-08-15T09:00,15.9,77,0.1,999.8,20.6,196
2024-08-15T10:00,16.5,79,0.4,999.3,20.5,195
2024-08-15T11:00,16.8,82,0.5,998.8,19.2,193
2024-08-15T12:00,17.7,79,0.3,997.1,20.1,190
2024-08-15T13:00,19.3,76,0,997.7,20.2,199
2024-08-15T14:00,20.1,76,0,997.7,24.1,218
2024-08-15T15:00,19.6,79,0,997.8,15.4,217
2024-08-15T16:00,19.8,78,0,998,19.6,234
2024-08-15T17:00,19.9,78,0,998.2,16.6,231
2024-08-15T18:00,19.6,80,0,999.5,11.8,258
2024-08-15T19:00,19.2,81,0,999.8,10.8,249
2024-08-15T20:00,18.4,80,0,1000.6,15,280
2024-08-15T21:00,17.2,69,0,1001.5,9.7,301
2024-08-15T22:00,15.8,63,0,1001.8,8.4,301
2024-08-15T23:00,14.9,63,0,1002.6,6.2,291
2024-08-16T00:00,13.6,76,0,1003.6,7.8,292
2024-08-16T01:00,13.2,73,0,1003.9,6.2,280
2024-08-16T02:00,12.9,76,0,1003.8,5.4,270
2024-08-16T03:00,12.7,82,0,1004,5.4,266
2024-08-16T04:00,12.3,86,0,1003.7,3.5,246
2024-08-16T05:00,12.3,85,0,1004.2,1.9,248
2024-08-16T06:00,12.5,81,0,1004.4,4.7,270
2024-08-16T07:00,13.6,77,0,1005.2,4.4,261
2024-08-16T08:00,15,67,0,1005.7,6.8,267
2024-08-16T09:00,16.5,57,0,1005.4,10.5,266
2024-08-16T10:00,17.3,53,0,1005.2,11.6,254
2024-08-16T11:00,18.1,51,0,1005.1,12.9,252
2024-08-16T12:00,19,48,0,1004.6,14.1,251
2024-08-16T13:00,19.4,47,0,1005,14,241
2024-08-16T14:00,19.9,45,0,1004.7,13.2,241
2024-08-16T15:00,20.3,43,0,1004.1,13.7,240
2024-08-16T16:00,20.2,43,0,1003.7,13.8,250
2024-08-16T17:00,19.8,45,0,1003.3,13.3,251
2024-08-16T18:00,19.5,47,0,1002.8,11.6,254
2024-08-16T19:00,17.6,60,0,1003.3,10.7,290
2024-08-16T20:00,15.8,67,0,1003.4,7.5,305
